Season,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,SeasonStartYear,league_offset
2022/23,2022-10-08,spain,Almeria,Vallecano,3,1,H,2022,16.571
2022/23,2022-10-08,spain,Ath Madrid,Girona,2,1,H,2022,16.571
2022/23,2022-10-08,spain,Sevilla,Ath Bilbao,1,1,D,2022,16.571
2022/23,2022-10-08,spain,Getafe,Real Madrid,0,1,A,2022,16.571
2022/23,2022-10-08,italy,Sassuolo,Inter,1,2,A,2022,22.357
2022/23,2022-10-08,italy,Milan,Juventus,2,0,H,2022,22.357
2022/23,2022-10-08,italy,Bologna,Sampdoria,1,1,D,2022,22.357
2022/23,2022-10-08,germany,Augsburg,Wolfsburg,1,1,D,2022,17.125
2022/23,2022-10-08,germany,Bochum,Ein Frankfurt,3,0,H,2022,17.125
2022/23,2022-10-08,germany,Leverkusen,Schalke 04,4,0,H,2022,17.125
2022/23,2022-10-08,germany,Mainz,RB Leipzig,1,1,D,2022,17.125
2022/23,2022-10-08,germany,Dortmund,Bayern Munich,2,2,D,2022,17.125
2022/23,2022-10-08,france,Marseille,Ajaccio,1,2,A,2022,12.583
2022/23,2022-10-08,france,Reims,Paris SG,0,0,D,2022,12.583
2022/23,2022-10-09,england,Crystal Palace,Leeds,2,1,H,2022,23
2022/23,2022-10-09,england,West Ham,Fulham,3,1,H,2022,23
2022/23,2022-10-09,england,Arsenal,Liverpool,3,2,H,2022,23
2022/23,2022-10-09,england,Everton,Man United,1,2,A,2022,23
2022/23,2022-10-09,spain,Valladolid,Betis,0,0,D,2022,16.571
2022/23,2022-10-09,spain,Cadiz,Espanol,2,2,D,2022,16.571
2022/23,2022-10-09,spain,Sociedad,Villarreal,1,0,H,2022,16.571
2022/23,2022-10-09,spain,Barcelona,Celta,1,0,H,2022,16.571
2022/23,2022-10-09,italy,Torino,Empoli,1,1,D,2022,22.357
2022/23,2022-10-09,italy,Monza,Spezia,2,0,H,2022,22.357
2022/23,2022-10-09,italy,Salernitana,Verona,2,1,H,2022,22.357
2022/23,2022-10-09,italy,Udinese,Atalanta,2,2,D,2022,22.357
2022/23,2022-10-09,italy,Cremonese,Napoli,1,4,A,2022,22.357
2022/23,2022-10-09,italy,Roma,Lecce,2,1,H,2022,22.357
2022/23,2022-10-09,germany,M'gladbach,FC Koln,5,2,H,2022,17.125
2022/23,2022-10-09,germany,Hertha,Freiburg,2,2,D,2022,17.125
2022/23,2022-10-09,germany,Stuttgart,Union Berlin,0,1,A,2022,17.125
2022/23,2022-10-09,france,Montpellier,Monaco,0,2,A,2022,12.583
2022/23,2022-10-09,france,Angers,Strasbourg,2,3,A,2022,12.583
2022/23,2022-10-09,france,Brest,Lorient,1,2,A,2022,12.583
2022/23,2022-10-09,france,Clermont,Auxerre,2,1,H,2022,12.583
2022/23,2022-10-09,france,Nice,Troyes,3,2,H,2022,12.583
2022/23,2022-10-09,france,Rennes,Nantes,3,0,H,2022,12.583
2022/23,2022-10-09,france,Lille,Lens,1,0,H,2022,12.583
2022/23,2022-10-10,england,Nott'm Forest,Aston Villa,1,1,D,2022,23
2022/23,2022-10-10,spain,Elche,Mallorca,1,1,D,2022,16.571
2022/23,2022-10-10,italy,Fiorentina,Lazio,0,4,A,2022,22.357
2022/23,2022-10-14,england,Brentford,Brighton,2,0,H,2022,23
2022/23,2022-10-14,spain,Vallecano,Getafe,0,0,D,2022,16.571
2022/23,2022-10-14,germany,Schalke 04,Hoffenheim,0,3,A,2022,17.125
2022/23,2022-10-14,france,Strasbourg,Lille,0,3,A,2022,12.583
2022/23,2022-10-15,england,Leicester,Crystal Palace,0,0,D,2022,23
2022/23,2022-10-15,england,Fulham,Bournemouth,2,2,D,2022,23
2022/23,2022-10-15,england,Wolves,Nott'm Forest,1,0,H,2022,23
2022/23,2022-10-15,england,Tottenham,Everton,2,0,H,2022,23
2022/23,2022-10-15,spain,Girona,Cadiz,1,1,D,2022,16.571
2022/23,2022-10-15,spain,Valencia,Elche,2,2,D,2022,16.571
2022/23,2022-10-15,spain,Mallorca,Sevilla,0,1,A,2022,16.571
2022/23,2022-10-15,spain,Ath Bilbao,Ath Madrid,0,1,A,2022,16.571
2022/23,2022-10-15,italy,Empoli,Monza,1,0,H,2022,22.357
2022/23,2022-10-15,italy,Torino,Juventus,0,1,A,2022,22.357
2022/23,2022-10-15,italy,Atalanta,Sassuolo,2,1,H,2022,22.357
2022/23,2022-10-15,germany,Ein Frankfurt,Leverkusen,5,1,H,2022,17.125
2022/23,2022-10-15,germany,Stuttgart,Bochum,4,1,H,2022,17.125
2022/23,2022-10-15,germany,Werder Bremen,Mainz,0,2,A,2022,17.125
2022/23,2022-10-15,germany,Wolfsburg,M'gladbach,2,2,D,2022,17.125
2022/23,2022-10-15,germany,RB Leipzig,Hertha,3,2,H,2022,17.125
2022/23,2022-10-15,france,Lorient,Reims,0,0,D,2022,12.583
2022/23,2022-10-15,france,Lens,Montpellier,1,0,H,2022,12.583
2022/23,2022-10-16,england,Aston Villa,Chelsea,0,2,A,2022,23
2022/23,2022-10-16,england,Leeds,Arsenal,0,1,A,2022,23
2022/23,2022-10-16,england,Man United,Newcastle,0,0,D,2022,23
2022/23,2022-10-16,england,Southampton,West Ham,1,1,D,2022,23
2022/23,2022-10-16,england,Liverpool,Man City,1,0,H,2022,23
2022/23,2022-10-16,spain,Celta,Sociedad,1,2,A,2022,16.571
2022/23,2022-10-16,spain,Real Madrid,Barcelona,3,1,H,2022,16.571
2022/23,2022-10-16,spain,Espanol,Valladolid,1,0,H,2022,16.571
2022/23,2022-10-16,spain,Betis,Almeria,3,1,H,2022,16.571
2022/23,2022-10-16,italy,Inter,Salernitana,2,0,H,2022,22.357
2022/23,2022-10-16,italy,Lazio,Udinese,0,0,D,2022,22.357
2022/23,2022-10-16,italy,Spezia,Cremonese,2,2,D,2022,22.357
2022/23,2022-10-16,italy,Napoli,Bologna,3,2,H,2022,22.357
2022/23,2022-10-16,italy,Verona,Milan,1,2,A,2022,22.357
2022/23,2022-10-16,germany,FC Koln,Augsburg,3,2,H,2022,17.125
2022/23,2022-10-16,germany,Union Berlin,Dortmund,2,0,H,2022,17.125
2022/23,2022-10-16,germany,Bayern Munich,Freiburg,5,0,H,2022,17.125
2022/23,2022-10-16,france,Toulouse,Angers,3,2,H,2022,12.583
2022/23,2022-10-16,france,Auxerre,Nice,1,1,D,2022,12.583
2022/23,2022-10-16,france,Nantes,Brest,4,1,H,2022,12.583
2022/23,2022-10-16,france,Rennes,Lyon,3,2,H,2022,12.583
2022/23,2022-10-16,france,Troyes,Ajaccio,1,1,D,2022,12.583
2022/23,2022-10-16,france,Monaco,Clermont,1,1,D,2022,12.583
2022/23,2022-10-16,france,Paris SG,Marseille,1,0,H,2022,12.583
2022/23,2022-10-17,spain,Villarreal,Osasuna,2,0,H,2022,16.571
2022/23,2022-10-17,italy,Sampdoria,Roma,0,1,A,2022,22.357
2022/23,2022-10-17,italy,Lecce,Fiorentina,1,1,D,2022,22.357
2022/23,2022-10-18,england,Brighton,Nott'm Forest,0,0,D,2022,23
2022/23,2022-10-18,england,Crystal Palace,Wolves,2,1,H,2022,23
2022/23,2022-10-18,spain,Sevilla,Valencia,1,1,D,2022,16.571
2022/23,2022-10-18,spain,Getafe,Ath Bilbao,2,2,D,2022,16.571
2022/23,2022-10-18,spain,Ath Madrid,Vallecano,1,1,D,2022,16.571
2022/23,2022-10-19,england,Bournemouth,Southampton,0,1,A,2022,23
2022/23,2022-10-19,england,Brentford,Chelsea,0,0,D,2022,23
2022/23,2022-10-19,england,Liverpool,West Ham,1,0,H,2022,23
2022/23,2022-10-19,england,Newcastle,Everton,1,0,H,2022,23
2022/23,2022-10-19,england,Man United,Tottenham,2,0,H,2022,23
2022/23,2022-10-19,spain,Cadiz,Betis,0,0,D,2022,16.571
2022/23,2022-10-19,spain,Valladolid,Celta,4,1,H,2022,16.571
2022/23,2022-10-19,spain,Sociedad,Mallorca,1,0,H,2022,16.571
2022/23,2022-10-19,spain,Elche,Real Madrid,0,3,A,2022,16.571
2022/23,2022-10-20,england,Fulham,Aston Villa,3,0,H,2022,23
2022/23,2022-10-20,england,Leicester,Leeds,2,0,H,2022,23
2022/23,2022-10-20,spain,Almeria,Girona,3,2,H,2022,16.571
2022/23,2022-10-20,spain,Osasuna,Espanol,1,0,H,2022,16.571
2022/23,2022-10-20,spain,Barcelona,Villarreal,3,0,H,2022,16.571
2022/23,2022-10-21,italy,Juventus,Empoli,4,0,H,2022,22.357
2022/23,2022-10-21,germany,Mainz,FC Koln,5,0,H,2022,17.125
2022/23,2022-10-21,france,Ajaccio,Paris SG,0,3,A,2022,12.583
2022/23,2022-10-22,england,Nott'm Forest,Liverpool,1,0,H,2022,23
2022/23,2022-10-22,england,Everton,Crystal Palace,3,0,H,2022,23
2022/23,2022-10-22,england,Man City,Brighton,3,1,H,2022,23
2022/23,2022-10-22,england,Chelsea,Man United,1,1,D,2022,23
2022/23,2022-10-22,spain,Vallecano,Cadiz,5,1,H,2022,16.571
2022/23,2022-10-22,spain,Valladolid,Sociedad,1,0,H,2022,16.571
2022/23,2022-10-22,spain,Valencia,Mallorca,1,2,A,2022,16.571
2022/23,2022-10-22,spain,Real Madrid,Sevilla,3,1,H,2022,16.571
2022/23,2022-10-22,italy,Salernitana,Spezia,1,0,H,2022,22.357
2022/23,2022-10-22,italy,Milan,Monza,4,1,H,2022,22.357
2022/23,2022-10-22,italy,Fiorentina,Inter,3,4,A,2022,22.357
2022/23,2022-10-22,germany,Augsburg,RB Leipzig,3,3,D,2022,17.125
2022/23,2022-10-22,germany,Dortmund,Stuttgart,5,0,H,2022,17.125
2022/23,2022-10-22,germany,Freiburg,Werder Bremen,2,0,H,2022,17.125
2022/23,2022-10-22,germany,Hoffenheim,Bayern Munich,0,2,A,2022,17.125
2022/23,2022-10-22,germany,Leverkusen,Wolfsburg,2,2,D,2022,17.125
2022/23,2022-10-22,germany,M'gladbach,Ein Frankfurt,1,3,A,2022,17.125
2022/23,2022-10-22,france,Montpellier,Lyon,1,2,A,2022,12.583
2022/23,2022-10-22,france,Marseille,Lens,0,1,A,2022,12.583
2022/23,2022-10-23,england,Aston Villa,Brentford,4,0,H,2022,23
2022/23,2022-10-23,england,Leeds,Fulham,2,3,A,2022,23
2022/23,2022-10-23,england,Southampton,Arsenal,1,1,D,2022,23
2022/23,2022-10-23,england,Wolves,Leicester,0,4,A,2022,23
2022/23,2022-10-23,england,Tottenham,Newcastle,1,2,A,2022,23
2022/23,2022-10-23,spain,Espanol,Elche,2,2,D,2022,16.571
2022/23,2022-10-23,spain,Betis,Ath Madrid,1,2,A,2022,16.571
2022/23,2022-10-23,spain,Girona,Osasuna,1,1,D,2022,16.571
2022/23,2022-10-23,spain,Villarreal,Almeria,2,1,H,2022,16.571
2022/23,2022-10-23,spain,Barcelona,Ath Bilbao,4,0,H,2022,16.571
2022/23,2022-10-23,italy,Udinese,Torino,1,2,A,2022,22.357
2022/23,2022-10-23,italy,Bologna,Lecce,2,0,H,2022,22.357
2022/23,2022-10-23,italy,Atalanta,Lazio,0,2,A,2022,22.357
2022/23,2022-10-23,italy,Roma,Napoli,0,1,A,2022,22.357
2022/23,2022-10-23,germany,Bochum,Union Berlin,2,1,H,2022,17.125
2022/23,2022-10-23,germany,Hertha,Schalke 04,2,1,H,2022,17.125
2022/23,2022-10-23,france,Angers,Rennes,1,2,A,2022,12.583
2022/23,2022-10-23,france,Clermont,Brest,1,3,A,2022,12.583
2022/23,2022-10-23,france,Reims,Auxerre,2,1,H,2022,12.583
2022/23,2022-10-23,france,Toulouse,Strasbourg,2,2,D,2022,12.583
2022/23,2022-10-23,france,Troyes,Lorient,2,2,D,2022,12.583
2022/23,2022-10-23,france,Nice,Nantes,1,1,D,2022,12.583
2022/23,2022-10-23,france,Lille,Monaco,4,3,H,2022,12.583
2022/23,2022-10-24,england,West Ham,Bournemouth,2,0,H,2022,23
2022/23,2022-10-24,spain,Celta,Getafe,1,1,D,2022,16.571
2022/23,2022-10-24,italy,Cremonese,Sampdoria,0,1,A,2022,22.357
2022/23,2022-10-24,italy,Sassuolo,Verona,2,1,H,2022,22.357
2022/23,2022-10-28,spain,Mallorca,Espanol,1,1,D,2022,16.571
2022/23,2022-10-28,germany,Werder Bremen,Hertha,1,0,H,2022,17.125
2022/23,2022-10-28,france,Lens,Toulouse,3,0,H,2022,12.583
2022/23,2022-10-29,england,Leicester,Man City,0,1,A,2022,23
2022/23,2022-10-29,england,Bournemouth,Tottenham,2,3,A,2022,23
2022/23,2022-10-29,england,Brentford,Wolves,1,1,D,2022,23
2022/23,2022-10-29,england,Brighton,Chelsea,4,1,H,2022,23
2022/23,2022-10-29,england,Crystal Palace,Southampton,1,0,H,2022,23
2022/23,2022-10-29,england,Newcastle,Aston Villa,4,0,H,2022,23
2022/23,2022-10-29,england,Fulham,Everton,0,0,D,2022,23
2022/23,2022-10-29,england,Liverpool,Leeds,1,2,A,2022,23
2022/23,2022-10-29,spain,Almeria,Celta,3,1,H,2022,16.571
2022/23,2022-10-29,spain,Cadiz,Ath Madrid,3,2,H,2022,16.571
2022/23,2022-10-29,spain,Sevilla,Vallecano,0,1,A,2022,16.571
2022/23,2022-10-29,spain,Valencia,Barcelona,0,1,A,2022,16.571
2022/23,2022-10-29,italy,Napoli,Sassuolo,4,0,H,2022,22.357
2022/23,2022-10-29,italy,Lecce,Juventus,0,1,A,2022,22.357
2022/23,2022-10-29,italy,Inter,Sampdoria,3,0,H,2022,22.357
2022/23,2022-10-29,germany,Bayern Munich,Mainz,6,2,H,2022,17.125
2022/23,2022-10-29,germany,RB Leipzig,Leverkusen,2,0,H,2022,17.125
2022/23,2022-10-29,germany,Stuttgart,Augsburg,2,1,H,2022,17.125
2022/23,2022-10-29,germany,Wolfsburg,Bochum,4,0,H,2022,17.125
2022/23,2022-10-29,germany,Ein Frankfurt,Dortmund,1,2,A,2022,17.125
2022/23,2022-10-29,france,Paris SG,Troyes,4,3,H,2022,12.583
2022/23,2022-10-29,france,Strasbourg,Marseille,2,2,D,2022,12.583
2022/23,2022-10-30,england,Arsenal,Nott'm Forest,5,0,H,2022,23
2022/23,2022-10-30,england,Man United,West Ham,1,0,H,2022,23
2022/23,2022-10-30,spain,Osasuna,Valladolid,2,0,H,2022,16.571
2022/23,2022-10-30,spain,Real Madrid,Girona,1,1,D,2022,16.571
2022/23,2022-10-30,spain,Ath Bilbao,Villarreal,1,0,H,2022,16.571
2022/23,2022-10-30,spain,Sociedad,Betis,0,2,A,2022,16.571
2022/23,2022-10-30,italy,Empoli,Atalanta,0,2,A,2022,22.357
2022/23,2022-10-30,italy,Cremonese,Udinese,0,0,D,2022,22.357
2022/23,2022-10-30,italy,Spezia,Fiorentina,1,2,A,2022,22.357
2022/23,2022-10-30,italy,Lazio,Salernitana,1,3,A,2022,22.357
2022/23,2022-10-30,italy,Torino,Milan,2,1,H,2022,22.357
2022/23,2022-10-30,germany,Union Berlin,M'gladbach,2,1,H,2022,17.125
2022/23,2022-10-30,germany,Schalke 04,Freiburg,0,2,A,2022,17.125
2022/23,2022-10-30,germany,FC Koln,Hoffenheim,1,1,D,2022,17.125
2022/23,2022-10-30,france,Auxerre,Ajaccio,1,0,H,2022,12.583
2022/23,2022-10-30,france,Brest,Reims,0,0,D,2022,12.583
2022/23,2022-10-30,france,Monaco,Angers,2,0,H,2022,12.583
2022/23,2022-10-30,france,Nantes,Clermont,1,1,D,2022,12.583
2022/23,2022-10-30,france,Rennes,Montpellier,3,0,H,2022,12.583
2022/23,2022-10-30,france,Lorient,Nice,1,2,A,2022,12.583
2022/23,2022-10-30,france,Lyon,Lille,1,0,H,2022,12.583
2022/23,2022-10-31,spain,Elche,Getafe,0,1,A,2022,16.571
2022/23,2022-10-31,italy,Verona,Roma,1,3,A,2022,22.357
2022/23,2022-10-31,italy,Monza,Bologna,1,2,A,2022,22.357
2022/23,2022-11-04,spain,Girona,Ath Bilbao,2,1,H,2022,16.571
2022/23,2022-11-04,italy,Udinese,Lecce,1,1,D,2022,22.357
2022/23,2022-11-04,germany,M'gladbach,Stuttgart,3,1,H,2022,17.125
2022/23,2022-11-04,france,Troyes,Auxerre,1,1,D,2022,12.583
2022/23,2022-11-05,england,Leeds,Bournemouth,4,3,H,2022,23
2022/23,2022-11-05,england,Man City,Fulham,2,1,H,2022,23
2022/23,2022-11-05,england,Nott'm Forest,Brentford,2,2,D,2022,23
2022/23,2022-11-05,england,Wolves,Brighton,2,3,A,2022,23
2022/23,2022-11-05,england,Everton,Leicester,0,2,A,2022,23
2022/23,2022-11-05,spain,Getafe,Cadiz,0,0,D,2022,16.571
2022/23,2022-11-05,spain,Valladolid,Elche,2,1,H,2022,16.571
2022/23,2022-11-05,spain,Celta,Osasuna,1,2,A,2022,16.571
2022/23,2022-11-05,spain,Barcelona,Almeria,2,0,H,2022,16.571
2022/23,2022-11-05,italy,Empoli,Sassuolo,1,0,H,2022,22.357
2022/23,2022-11-05,italy,Salernitana,Cremonese,2,2,D,2022,22.357
2022/23,2022-11-05,italy,Atalanta,Napoli,1,2,A,2022,22.357
2022/23,2022-11-05,italy,Milan,Spezia,2,1,H,2022,22.357
2022/23,2022-11-05,germany,Augsburg,Ein Frankfurt,1,2,A,2022,17.125
2022/23,2022-11-05,germany,Dortmund,Bochum,3,0,H,2022,17.125
2022/23,2022-11-05,germany,Hertha,Bayern Munich,2,3,A,2022,17.125
2022/23,2022-11-05,germany,Hoffenheim,RB Leipzig,1,3,A,2022,17.125
2022/23,2022-11-05,germany,Mainz,Wolfsburg,0,3,A,2022,17.125
2022/23,2022-11-05,germany,Werder Bremen,Schalke 04,2,1,H,2022,17.125
2022/23,2022-11-05,france,Ajaccio,Strasbourg,4,2,H,2022,12.583
2022/23,2022-11-05,france,Angers,Lens,1,2,A,2022,12.583
2022/23,2022-11-06,england,Chelsea,Arsenal,0,1,A,2022,23
2022/23,2022-11-06,england,Aston Villa,Man United,3,1,H,2022,23
2022/23,2022-11-06,england,Southampton,Newcastle,1,4,A,2022,23
2022/23,2022-11-06,england,West Ham,Crystal Palace,1,2,A,2022,23
2022/23,2022-11-06,england,Tottenham,Liverpool,1,2,A,2022,23
2022/23,2022-11-06,spain,Ath Madrid,Espanol,1,1,D,2022,16.571
2022/23,2022-11-06,spain,Sociedad,Valencia,1,1,D,2022,16.571
2022/23,2022-11-06,spain,Villarreal,Mallorca,0,2,A,2022,16.571
2022/23,2022-11-06,spain,Betis,Sevilla,1,1,D,2022,16.571
2022/23,2022-11-06,italy,Bologna,Torino,2,1,H,2022,22.357
2022/23,2022-11-06,italy,Monza,Verona,2,0,H,2022,22.357
2022/23,2022-11-06,italy,Sampdoria,Fiorentina,0,2,A,2022,22.357
2022/23,2022-11-06,italy,Roma,Lazio,0,1,A,2022,22.357
2022/23,2022-11-06,italy,Juventus,Inter,2,0,H,2022,22.357
2022/23,2022-11-06,germany,Leverkusen,Union Berlin,5,0,H,2022,17.125
2022/23,2022-11-06,germany,Freiburg,FC Koln,2,0,H,2022,17.125
2022/23,2022-11-06,france,Lorient,Paris SG,1,2,A,2022,12.583
2022/23,2022-11-06,france,Clermont,Montpellier,1,1,D,2022,12.583
2022/23,2022-11-06,france,Nice,Brest,1,0,H,2022,12.583
2022/23,2022-11-06,france,Reims,Nantes,1,0,H,2022,12.583
2022/23,2022-11-06,france,Toulouse,Monaco,0,2,A,2022,12.583
2022/23,2022-11-06,france,Lille,Rennes,1,1,D,2022,12.583
2022/23,2022-11-06,france,Marseille,Lyon,1,0,H,2022,12.583
2022/23,2022-11-07,spain,Vallecano,Real Madrid,3,2,H,2022,16.571
2022/23,2022-11-08,spain,Elche,Girona,1,2,A,2022,16.571
2022/23,2022-11-08,spain,Ath Bilbao,Valladolid,3,0,H,2022,16.571
2022/23,2022-11-08,spain,Osasuna,Barcelona,1,2,A,2022,16.571
2022/23,2022-11-08,italy,Napoli,Empoli,2,0,H,2022,22.357
2022/23,2022-11-08,italy,Spezia,Udinese,1,1,D,2022,22.357
2022/23,2022-11-08,italy,Cremonese,Milan,0,0,D,2022,22.357
2022/23,2022-11-08,germany,Wolfsburg,Dortmund,2,0,H,2022,17.125
2022/23,2022-11-08,germany,Bayern Munich,Werder Bremen,6,1,H,2022,17.125
2022/23,2022-11-08,germany,Bochum,M'gladbach,2,1,H,2022,17.125
2022/23,2022-11-08,germany,Stuttgart,Hertha,2,1,H,2022,17.125
2022/23,2022-11-09,spain,Almeria,Getafe,1,0,H,2022,16.571
2022/23,2022-11-09,spain,Sevilla,Sociedad,1,2,A,2022,16.571
2022/23,2022-11-09,spain,Espanol,Villarreal,0,1,A,2022,16.571
2022/23,2022-11-09,spain,Mallorca,Ath Madrid,1,0,H,2022,16.571
2022/23,2022-11-09,italy,Lecce,Atalanta,2,1,H,2022,22.357
2022/23,2022-11-09,italy,Sassuolo,Roma,1,1,D,2022,22.357
2022/23,2022-11-09,italy,Fiorentina,Salernitana,2,1,H,2022,22.357
2022/23,2022-11-09,italy,Inter,Bologna,6,1,H,2022,22.357
2022/23,2022-11-09,italy,Torino,Sampdoria,2,0,H,2022,22.357
2022/23,2022-11-09,germany,FC Koln,Leverkusen,1,2,A,2022,17.125
2022/23,2022-11-09,germany,Ein Frankfurt,Hoffenheim,4,2,H,2022,17.125
2022/23,2022-11-09,germany,RB Leipzig,Freiburg,3,1,H,2022,17.125
2022/23,2022-11-09,germany,Schalke 04,Mainz,1,0,H,2022,17.125
2022/23,2022-11-09,germany,Union Berlin,Augsburg,2,2,D,2022,17.125
2022/23,2022-11-10,spain,Vallecano,Celta,0,0,D,2022,16.571
2022/23,2022-11-10,spain,Valencia,Betis,3,0,H,2022,16.571
2022/23,2022-11-10,spain,Real Madrid,Cadiz,2,1,H,2022,16.571
2022/23,2022-11-10,italy,Verona,Juventus,0,1,A,2022,22.357
2022/23,2022-11-10,italy,Lazio,Monza,1,0,H,2022,22.357
2022/23,2022-11-11,italy,Empoli,Cremonese,2,0,H,2022,22.357
2022/23,2022-11-11,germany,M'gladbach,Dortmund,4,2,H,2022,17.125
2022/23,2022-11-11,france,Lyon,Nice,1,1,D,2022,12.583
2022/23,2022-11-12,england,Man City,Brentford,1,2,A,2022,23
2022/23,2022-11-12,england,Bournemouth,Everton,3,0,H,2022,23
2022/23,2022-11-12,england,Liverpool,Southampton,3,1,H,2022,23
2022/23,2022-11-12,england,Nott'm Forest,Crystal Palace,1,0,H,2022,23
2022/23,2022-11-12,england,Tottenham,Leeds,4,3,H,2022,23
2022/23,2022-11-12,england,West Ham,Leicester,0,2,A,2022,23
2022/23,2022-11-12,england,Newcastle,Chelsea,1,0,H,2022,23
2022/23,2022-11-12,england,Wolves,Arsenal,0,2,A,2022,23
2022/23,2022-11-12,italy,Napoli,Udinese,3,2,H,2022,22.357
2022/23,2022-11-12,italy,Sampdoria,Lecce,0,2,A,2022,22.357
2022/23,2022-11-12,italy,Bologna,Sassuolo,3,0,H,2022,22.357
2022/23,2022-11-12,germany,Augsburg,Bochum,0,1,A,2022,17.125
2022/23,2022-11-12,germany,Hertha,FC Koln,2,0,H,2022,17.125
2022/23,2022-11-12,germany,Hoffenheim,Wolfsburg,1,2,A,2022,17.125
2022/23,2022-11-12,germany,Leverkusen,Stuttgart,2,0,H,2022,17.125
2022/23,2022-11-12,germany,Werder Bremen,RB Leipzig,1,2,A,2022,17.125
2022/23,2022-11-12,germany,Schalke 04,Bayern Munich,0,2,A,2022,17.125
2022/23,2022-11-12,france,Lens,Clermont,2,1,H,2022,12.583
2022/23,2022-11-12,france,Rennes,Toulouse,2,1,H,2022,12.583
2022/23,2022-11-13,england,Brighton,Aston Villa,1,2,A,2022,23
2022/23,2022-11-13,england,Fulham,Man United,1,2,A,2022,23
2022/23,2022-11-13,italy,Atalanta,Inter,2,3,A,2022,22.357
2022/23,2022-11-13,italy,Monza,Salernitana,3,0,H,2022,22.357
2022/23,2022-11-13,italy,Roma,Torino,1,1,D,2022,22.357
2022/23,2022-11-13,italy,Verona,Spezia,1,2,A,2022,22.357
2022/23,2022-11-13,italy,Milan,Fiorentina,2,1,H,2022,22.357
2022/23,2022-11-13,italy,Juventus,Lazio,3,0,H,2022,22.357
2022/23,2022-11-13,germany,Mainz,Ein Frankfurt,1,1,D,2022,17.125
2022/23,2022-11-13,germany,Freiburg,Union Berlin,4,1,H,2022,17.125
2022/23,2022-11-13,france,Paris SG,Auxerre,5,0,H,2022,12.583
2022/23,2022-11-13,france,Brest,Troyes,2,1,H,2022,12.583
2022/23,2022-11-13,france,Lille,Angers,1,0,H,2022,12.583
2022/23,2022-11-13,france,Montpellier,Reims,1,1,D,2022,12.583
2022/23,2022-11-13,france,Nantes,Ajaccio,2,2,D,2022,12.583
2022/23,2022-11-13,france,Strasbourg,Lorient,1,1,D,2022,12.583
2022/23,2022-11-13,france,Monaco,Marseille,2,3,A,2022,12.583
2022/23,2022-12-26,england,Brentford,Tottenham,2,2,D,2022,23
2022/23,2022-12-26,england,Crystal Palace,Fulham,0,3,A,2022,23
2022/23,2022-12-26,england,Everton,Wolves,1,2,A,2022,23
2022/23,2022-12-26,england,Leicester,Newcastle,0,3,A,2022,23
2022/23,2022-12-26,england,Southampton,Brighton,1,3,A,2022,23
2022/23,2022-12-26,england,Aston Villa,Liverpool,1,3,A,2022,23
2022/23,2022-12-26,england,Arsenal,West Ham,3,1,H,2022,23
2022/23,2022-12-27,england,Chelsea,Bournemouth,2,0,H,2022,23
2022/23,2022-12-27,england,Man United,Nott'm Forest,3,0,H,2022,23
2022/23,2022-12-28,england,Leeds,Man City,1,3,A,2022,23
2022/23,2022-12-28,france,Ajaccio,Angers,1,0,H,2022,12.583
2022/23,2022-12-28,france,Troyes,Nantes,0,0,D,2022,12.583
2022/23,2022-12-28,france,Auxerre,Monaco,2,3,A,2022,12.583
2022/23,2022-12-28,france,Clermont,Lille,0,2,A,2022,12.583
2022/23,2022-12-28,france,Brest,Lyon,2,4,A,2022,12.583
2022/23,2022-12-28,france,Paris SG,Strasbourg,2,1,H,2022,12.583
2022/23,2022-12-29,spain,Girona,Vallecano,2,2,D,2022,16.571
2022/23,2022-12-29,spain,Betis,Ath Bilbao,0,0,D,2022,16.571
2022/23,2022-12-29,spain,Ath Madrid,Elche,2,0,H,2022,16.571
2022/23,2022-12-29,france,Lorient,Montpellier,0,2,A,2022,12.583
2022/23,2022-12-29,france,Reims,Rennes,3,1,H,2022,12.583
2022/23,2022-12-29,france,Marseille,Toulouse,6,1,H,2022,12.583
2022/23,2022-12-29,france,Nice,Lens,0,0,D,2022,12.583
2022/23,2022-12-30,england,West Ham,Brentford,0,2,A,2022,23
2022/23,2022-12-30,england,Liverpool,Leicester,2,1,H,2022,23
2022/23,2022-12-30,spain,Getafe,Mallorca,2,0,H,2022,16.571
2022/23,2022-12-30,spain,Cadiz,Almeria,1,1,D,2022,16.571
2022/23,2022-12-30,spain,Celta,Sevilla,1,1,D,2022,16.571
2022/23,2022-12-30,spain,Valladolid,Real Madrid,0,2,A,2022,16.571
2022/23,2022-12-31,england,Wolves,Man United,0,1,A,2022,23
2022/23,2022-12-31,england,Bournemouth,Crystal Palace,0,2,A,2022,23
2022/23,2022-12-31,england,Fulham,Southampton,2,1,H,2022,23
2022/23,2022-12-31,england,Man City,Everton,1,1,D,2022,23
2022/23,2022-12-31,england,Newcastle,Leeds,0,0,D,2022,23
2022/23,2022-12-31,england,Brighton,Arsenal,2,4,A,2022,23
2022/23,2022-12-31,spain,Barcelona,Espanol,1,1,D,2022,16.571
2022/23,2022-12-31,spain,Sociedad,Osasuna,2,0,H,2022,16.571
2022/23,2022-12-31,spain,Villarreal,Valencia,2,1,H,2022,16.571
